title,runtime,des,date,rating,genre
Chinese Burn,22,Add a Plot,2017,2.8,Comedy            
Twiharder,0,Add a Plot,2013,4.9,Comedy            
A Christmas Monstrosity,0,    A snow-beast terrorizes a small mobile home community.,2018,0,"Comedy, Horror, Mystery            "
Call Me Brother,0,"    Lisa and Tony are sister and brother who grew up separately and are reunited for one weekend, growing closer than they ever had before.",2018,7.4,Comedy            
Modern Classic,83,    No one wants to see a black and white film about a drunk who kills his dog. Jono and Dave learned that the hard way.,2017,4.8,Comedy            
Live at the Necropolis: The Lords of Synth,10,"    With Haley's Comet in the skies above, three contestants battle it out with their synthesizers for the elite title of the ""Lord of Synth."" The two losers face being banned from music for ...                See full summary »",2016,8.1,Comedy            
Twisted Families,0,"    Twisted Families follows AMAN, an engineer from a humble Punjabi Indian family, and TINA a beauty from a wealthy Fijian Indian family who decides to get hitched. What ensues is then a ...                See full summary »",2014,0,Comedy            
Marc Maron: Thinky Pain,95,"    Marc Maron returns to his old stomping grounds for an intimate special in which he takes stock of himself. More than ever, Maron is raw and hilariously honest as he dissects his own ...                See full summary »",2013,7.4,Comedy            
Animated Atrocities,0,"    A web series where an internet critic explores a plethora of bad animation, giving insight and commentary along the way.",2013,5.4,Comedy            
Jolene: The Indie Folk Star Movie,88,    The trials and tribulations of the latest Indie Folk Star - Jolene.,2014,5.1,Comedy            
Welcome to America,106,"    WELCOME To AMERICA is a comedy, drama, and romantic movie about a young man from an Africa village who travels abroad to leave with his father and step family; while in America he navigates the highs and lows of his American experience.",2017,0,"Comedy, Drama, Romance            "
Closer,19,"    Something terrifying is happening to the Earth. Luke and Sarah, unaware of the danger, are just worried about having a passionate offhand camping weekend. Two unexpected guests will ruin their plans.",2013,6.2,"Short, Action, Comedy            "
Good Wood,110,    A comedy story of a bachelor with gift to please women to extreme satisfaction. Mark Luckie is one of the luckiest men on earth or at least that's how he thought. Mark has a gift that every...                See full summary »,2014,0,"Comedy, Romance            "
The Cost of Living,0,Add a Plot,2013,8.1,Comedy            
Bridge and Tunnel,95,"    A group of twenty-somethings struggle to cope with break ups, student debt, and the transition to adulthood while living with their parents in the suburbs of New York City.",2014,7.2,"Comedy, Drama, Romance            "
About Time,19,"    A short film about love, loss and letting go. A young man, raised by his father after the death of his mother, finds himself stalled in his life and unable to pursue his dreams of pursuing ...                See full summary »",2013,8.0,"Short, Comedy, Drama            "
Koldt på toppen,0,"    An exclusive look at the good times and challenges of a new up-and-coming actor, about to blow up after landing a big lead in the TV-series Vikings.",2017,8.7,"Short, Biography, Comedy            "
The Wingman,87,"    A professional womanizer coerces his relationship counselor into helping him seduce women, only to discover that having him as his best friend is more important than using him to satisfy his insatiable sex drive.",2012,6.7,Comedy            
May I Kill U?,87,"    Baz is one of Britain's new bicycle police, a figure of fun.Â But soon he will turn from cycle cop to psycho-path.Â As riots break out in London, a head injury skews Baz into a vigilante, ...                See full summary »",2012,5.6,"Comedy, Horror, Thriller            "
Math Bites,0,    A web series featuring the beautiful Danica McKellar showing you how to do complicated math - the cool way.,2014,7.5,Comedy            
Deadpool Too,17,"    Deadpool Too, a love letter to classic 80s television, follows the exploits of Deadpool and his sidekick, Hydra Bob, as they search for the whereabouts of their missing ally.",2018,6.4,"Short, Comedy            "
Amazon Proof Your Home,0,Add a Plot,2012,0,"Short, Comedy            "
Scuzz Twittly: Keep Yer Hands Off My PBR,4,"    The hot girls next door aren't sure about their new redneck neighbor, Scuzz Twittly, until they hear him sing about his favorite beverage.",2013,9.4,"Short, Comedy, Musical            "
Sensitive Men,29,"    Still reeling from emotionally charged romantic breakups, Bob and Mike are willing to try anything, even spirituality, to get their exes back.",2018,5.7,"Short, Comedy            "
Tom Arnold: That's My Story and I'm Sticking to it,64,"    LOL Comedy presents Tom Arnold's first one-hour stand-up comedy special. From Iowa to L.A., Tom's hilarious real life journey is well documented in American pop cultural history. Tom ...                See full summary »",2010,5.4,Comedy            
Shaquille O'Neal Presents: All Star Comedy Jam - Live from Las Vegas,78,    Comedian and film star Mike Epps (The Hangover) takes center stage as the host of the newest installment in Shaquille O'Neal's All Star Comedy Jam franchise. Epps called on some of stand-up...                See full summary »,2014,5.6,Comedy            
What's Your Emergency,0,"    Chronicles the misadventures of the inept rescue workers of Hell, Michigan, as they attempt to run the town's 911 Call Center, and fail at every turn.",2015,6.7,Comedy            
Android Employed,0,"    Android Employed is a four part series following the launch of the R500 robot. An extremely advanced, friendly worker robot, capable of learning and adapting to any new situation. These ...                See full summary »",2017,7.5,"Comedy, Sci-Fi            "
Copposites,94,    A cop and a crook are exposed a DNA altering formula that switches them into each other's bodies and forces them to work together in order to switch back.,2012,5.5,"Comedy, Family, Sci-Fi            "
Dad Band,11,    A Dad Band get together in a garage goes terribly wrong when a pair of underwear and nonsensical egos get in the way.,2018,7.7,"Short, Comedy            "
Two Plains & a Fancy,90,    A group of women traverse the landscapes and strange towns of Colorado in the 1890's.,2018,5.2,Comedy            
Anna & Katy,30,"    Character-driven sketch show starring acclaimed double act Anna Crilly and Katy Wix, with unique comedy creations, celebrity cameos and daft TV pastiches",2013,6.5,Comedy            
Gary Owen: I Agree with Myself,75,"    Fearless and happy-go-lucky stand-up comedian Gary Owen flips every accepted, politically correct approach to family, race, gender and politics in his hilarious comedy special.",2015,4.8,Comedy            
Funny Valentines,6,"    Funny Valentines is a comedy collection of nine original short films exclusive to BBC iPlayer, written and starring many of Britain's finest comedians. Each comedian was invited to create a...                See full summary »",2015,5.0,Comedy            
DaZe: Vol. Too (sic) - NonSeNse,0,    A post modern avant guard dramedy musical non-musical told nonlinearly.,2016,5.5,"Comedy, Drama, Musical            "
Someone I Used to Know,100,"    When three childhood friends reunite on one midsummer night, their delirious abandon and reminiscence explodes into a daring search for hope and deliverance from the burden of their dreams.",2013,6.9,"Comedy, Drama            "
Ninjas vs. Monsters,90,"    In this final installment, the Ninjas and their friends find themselves pitted against the most evil and memorable monsters of them all - Dracula, Frankenstein, the Mummy, the Werewolf, and...                See full summary »",2012,3.2,"Action, Comedy, Horror            "
The Foxy Merkins,81,"    Two lesbian hookers wind their way through a world of bargain-hunting housewives and double-dealing conservative women in this buddy comedy, an homage to and riff on iconic male hustler ...                See full summary »",2013,6.1,"Adventure, Comedy            "
Love-40,0,Add a Plot,2018,5.5,"Short, Comedy            "
King of Herrings,82,"    In this Tom Waits tips-his-hat-to Woody Allen world, a group of small time wannabes, banter about the streets of New Orleans. They soon find themselves in a strange tug-of-war over a childlike woman looking for a way out.",2013,6.8,"Comedy, Drama            "
