title,runtime,des,date,rating,genre
Just a Friend,78,    This is a story of a man and a woman who try to defy the odds and prove to everyone that men and women can be just friends. Sounds simple enough; yet it becomes one of the most complicated journeys of all time for the two friends.,2019,5.2,"Comedy, Romance            "
Love Is in the Air,43,"    Toprak, who lost her baby, is hired as a wet nurse for wealthy Yusuf's motherless son. Yusuf is drawn to Toprak, but also to her scheming sister.",2010,8.9,Romance            
Malady,93,"    Explores the strength of love when it's built out of grief and is challenged with shame, guilt and secrets.",2015,4.6,"Drama, Horror, Mystery            "
Dramatic School,80,"    Aspiring actress Louise Muban attends the prestigious Paris School of Drama during the day and works at a dreary factory assembling gas meters at night. She daydreams and ""acts"" her way ...                See full summary »",1938,6.4,"Drama, Romance            "
There Is a New World Somewhere,102,"    Sylvia returns to her Texas hometown for a friend's wedding. There she meets Esteban, an electrifying stranger. He dares her to join him on a road trip through the Deep South.",2015,6.6,"Adventure, Drama, Romance            "
Vacationland,104,"    Bangor, Maine is the setting for ""Vacationland"" where our three late high school age youngsters reside. Joe, his sister Theresa, and Joe's high school friend Andrew, the athlete, people the...                See full summary »",2006,5.0,"Drama, Romance            "
A Lion Is in the Streets,88,    A charismatic peddler from the bayous finds his true calling in politics. Is he a demagogue in the making?,1953,6.2,"Drama, Romance, Thriller            "
South Kensington,112,    The movie's about some Italian men living in London and having their lives sweetened by having wealthy parents and meeting many attractive women and one whale of a woman.,2001,4.6,"Comedy, Romance            "
The Waiting Game,95,"    An engaged woman, who has an art gallery with a friend, receives a package from Mexico sent by her uncle. A lot of people seem to be interested in this package, including a handsome man. Who can be trusted?",1998,6.2,"Drama, Romance            "
The Spider and the Fly,87,"    A clever and dedicated French police official, a cleverer master-thief whom he secretly admires, the woman loved by the official who is in love with the thief, at the outbreak of World War I.",1949,6.9,"Crime, Romance, Thriller            "
Instant Karma,101,    The writer of a bad TV series begins to rethink his life when he meets and falls in love with a beautiful actress.,1990,4.4,"Drama, Romance            "
Bitter Sweet,94,"    A woman runs away with her music teacher in order to escape an arranged marriage, but they struggle to make ends meet.",1940,5.9,"Drama, Musical, Romance            "
Half Girlfriend 2,94,Add a Plot,2016,8.0,Romance            
The Custodian,109,    A police detective decides to expose the pervasive corruption that permeates his department.,1993,5.3,"Drama, Romance            "
Survival of the Fittest,109,"    Reality TV series in which two teams of singletons, one an all-male and one an all-female team, compete over a series of physical and mental challenges in the African Savannah.",2018,6.1,"Action, Game-Show, Reality-TV            "
The Shopworn Angel,85,"    Shortly after the United States enters World War I in 1917, a Broadway actress agrees to let a naive soldier court her in order to impress his friends, but a real romance soon begins.",1938,7.1,"Drama, Romance, War            "
Bikini a Go Go,87,"    A misplaced necklace turns shy secretary Janet (Beverly Lynne) into a sex-starved dynamo, but evil sorceress Darvella (Nikki Fritz) makes a no-holds barred recovery effort.",2004,4.5,"Comedy, Romance            "
Fire Emblem: Fates,87,"    In the middle of a war, the Player avatar must choose to side with their blood family in Hoshido, or their adoptive family in Nohr.",2015,7.6,"Action, Adventure, Family            "
Unbeatable Harold,82,"    A wannabe Elvis meets his true love, the best waitress in the West.",2006,5.1,"Comedy, Romance            "
Arizona Sky,92,"    Jake and Kyle are two boys who grew up together in rural Arizona. They are best friends, and they begin to take their relationship to the next level when Jake's father moves him and his ...                See full summary »",2008,5.5,"Drama, Romance            "
Strip Club Slayer,90,"    When a strip club goer is killed, the dancers hire a bouncer to protect themselves. As the sexual tension grows between one of the women and the bouncer, the mystery of the dangerous killer unravels.",2016,4.7,"Crime, Romance            "
The Red Thread,90,"    When teenager Faith Dubito has a psychic vision of her death, she leaves behind a video detailing her strange abilities and how she's decided to deal with her fate.",2016,7.7,"Drama, Romance            "
Row Your Boat,106,"    Jamey Meadows is a convict just released from prison, hoping to live a straight life on the outside. His brother tries to reenlist him into the crime world, but Jamey resists, getting a job...                See full summary »",1999,5.4,"Drama, Crime, Romance            "
"Carmen, Baby",87,    A sexy temptress no man can resist and a local police officer who falls hard for her become embroiled in a complicated intrigue of passion and jealousy in Radley Metzger's boldly original erotic update of the opera Carmen.,1967,5.3,"Crime, Drama, Romance            "
Noah's Arc: Jumping the Broom,101,"    As Noah and Wade prepare to marry in Martha's Vineyard, the personal problems of their friends - and the unexpected arrival of rapper Baby Gat - threatens to permanently end their relationship.",2008,6.8,"Drama, Romance            "
Stars in Shorts: No Ordinary Love,87,"    On the heels of the annual Oscar Nominated Short Films program, ShortsHD presents Stars in Shorts: No Ordinary Love, an incredible collection of 7 short films about love featuring some of ...                See full summary »",2016,6.2,"Comedy, Romance            "
The Other Side of the Tracks,92,"    A depressed young man struggles to move on and escape haunting memories of his girlfriend, killed ten years ago in a train accident.",2008,5.0,"Drama, Fantasy, Mystery            "
Taking a Chance on Love,88,"    Widowed, successful Californian sports journalist King is a great catch. His pride and joy, son David, suddenly says he's giving up baseball, and hence his scholarship. Actually he's ...                See full summary »",2009,5.8,Romance            
Comanche Territory,76,"    White settlers plan to defy the agreement between the government and the Comanche in order to mine for silver on Comanche lands, while scout Jim Bowie tries to keep the peace in the territory.",1950,5.7,"Adventure, Romance, Western            "
"Quincannon, Frontier Scout",83,    A young woman hires a frontier scout to help her discover if her brother died in an Indian attack on a remote fort.,1956,5.5,"Action, Romance, Western            "
The Admiral Was a Lady,87,"    Ex-WAVE encounters four fun-loving, work-hating men, all of whom want to marry her.",1950,5.9,"Comedy, Romance            "
Be My Baby,86,    Hunky divorce lawyer Jason Maxwell Davenport is frowned upon by colleagues because he often advices clients to reconsider filing and seek therapy or just patch up their marriage. He's ...                See full summary »,2007,4.3,"Comedy, Romance            "
